gora_id;pot_id;izhodisce;izhodisce_visina_m;sirina;dolzina;cilj;cilj_visina_m;ime_poti;cas_hoje_min;dolzina_km;zahtevnost;oznacena;ferata;visinska_razlika_m;visinska_razlika_po_poti_m;zemljevid;oprema_poletje;oprema_zima;ogledi;stevilo_slik;stevilo_komentarjev
1705;3079;Hrastovlje;165;45.50820;13.89870;Lačna;451;;75;;1;1;;286;300;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 13.003;13003;24;4
1705;3078;Gračišče;296;45.50310;13.87620;Lačna;451;;30;;1;1;;155;155;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 12.833;12833;27;0
1705;3077;Kubed;233;45.51970;13.86990;Lačna;451;;45;;1;1;;218;235;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 11.942;11942;29;8
1705;3102;Komare doline;297;45.49690;13.88670;Lačna;451;;35;;1;1;;154;160;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 4.678;4678;20;2
1705;4292;Zazid;390;45.49940;13.93150;Lačna;451;;130;;1;1;;61;300;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 4.547;4547;52;0
1705;8018;Krog;215;45.45480;13.92690;Lačna;451;;240;;1;1;;236;490;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 966;966;63;0
1706;3080;Hrastovlje;165;45.50950;13.90060;Sveti Štefan (Zanigrad);246;;40;;1;1;;81;145;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 8.900;8900;32;3
1706;3084;Slačka baba;100;45.52000;13.89580;Sveti Štefan (Zanigrad);246;;50;;1;0;;146;175;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 3.370;3370;28;0
1707;3082;Podpeč;312;45.52130;13.90840;Zjat;449;;25;;2;1;;137;137;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;čelada;čelada;9578;27;2
1707;3081;Hrastovlje;165;45.50950;13.90060;Zjat;449;;100;;2;1;;284;340;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;čelada;čelada;8183;60;0
1707;3083;Slačka baba;100;45.52000;13.89580;Zjat;449;;65;;2;0;;349;355;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;čelada;čelada;3199;51;0
1707;6823;Črnotiče;389;45.55190;13.89330;Zjat;449;;80;;1;0;;60;150;Primorje in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 2.880;2880;31;0
1707;6824;Praproče;416;45.53280;13.91690;Zjat;449;;25;;1;1;;33;55;Primorje in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 1.810;1810;28;0
1708;3093;Brda;551;46.46945;15.14009;Sveta Magdalena (Brda);718;;40;2.46;1;1;;167;167;Pohorje 1:50.000;Priporočena oprema (zima):;Ogledov: 3.090;3090;27;0
1710;3097;Cerkno;324;46.12610;13.98390;Veliki vrh (Lajše);881;;120;6.34;1;1;;557;600;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 4.399;4399;60;0
1710;3096;Podlanišče;787;46.11040;14.01330;Veliki vrh (Lajše);881;;40;2.59;1;1;;94;135;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 3.295;3295;28;0
1710;7668;Cerkno;324;46.12630;13.98540;Veliki vrh (Lajše);881;po neoznačeni poti;100;4.80;1;0;;557;575;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;504;36;0
1710;5812;Kopačnica;499;46.12380;14.07450;Veliki vrh (Lajše);881;;170;9.64;1;1;;382;580;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 472;472;80;0
1710;7671;Straža - Želin;247;46.10220;13.94830;Veliki vrh (Lajše);881;;120;5.24;1;0;;634;650;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;438;51;0
1711;3099;Cerkno;324;46.12880;13.98960;Škofje;973;;105;4.17;1;1;;649;649;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;6739;66;1
1711;3098;Podlanišče;787;46.11040;14.01330;Škofje;973;;70;2.91;1;1;;186;230;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5352;43;2
1711;6638;Sovodenj;592;46.08500;14.03860;Škofje;973;razgledna pot;195;10.60;1;1;;381;555;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;911;91;0
1711;7311;Gorenji Novaki (Mrovlje);740;46.13950;14.04310;Škofje;973;;60;2.57;1;0;;233;275;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;808;34;0
1711;5811;Kopačnica;499;46.12380;14.07450;Škofje;973;po dolini Podkovščice;165;8.26;1;1;;474;625;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;765;83;0
1711;7315;Cerkno;324;46.12880;13.98960;Škofje;973;po neoznačeni poti;105;4.09;1;0;;649;650;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;517;56;0
1711;6636;Sovodenj;592;46.08500;14.03860;Škofje;973;skozi Miklavževo grapo;175;9.00;1;1;;381;530;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;505;85;0
1711;7313;Dolenji Novaki (Pod Kovkom);520;46.14610;14.03670;Škofje;973;strma pot;100;4.44;1;0;;453;475;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;474;37;0
1711;7314;Dolenji Novaki (Pod Kovkom);520;46.14610;14.03670;Škofje;973;;120;5.30;1;1;;453;500;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;456;50;0
1712;3100;Povodje;316;46.13820;14.47910;Veliki vrh (Rašica);568;;45;;1;0;;252;252;Ljubljana - okolica 1:50.000;Priporočena oprema (zima):;Ogledov: 7.276;7276;36;1
1713;3103;Komare doline;297;45.49690;13.88670;Vrh križa;411;;40;;1;1;;114;135;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 3.479;3479;20;0
1713;4291;Zazid;390;45.49940;13.93150;Vrh križa;411;;95;;1;1;;21;225;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 2.770;2770;40;0
1713;8017;Krog;215;45.45480;13.92690;Vrh križa;411;;205;;1;1;;196;415;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 311;311;51;0
1714;3104;Komare doline;297;45.49690;13.88670;Krog;418;;50;;1;0;;121;155;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 3.111;3111;24;0
1714;4290;Zazid;390;45.49940;13.93150;Krog;418;;80;;1;0;;28;225;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 2.822;2822;37;0
1714;8016;Krog;215;45.45480;13.92690;Krog;418;;190;;1;1;;203;415;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 529;529;47;0
1715;3110;Krog;215;45.45480;13.92690;Kuk;498;;170;;1;1;;283;365;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 8.731;8731;38;0
1715;4289;Zazid;390;45.49940;13.93150;Kuk;498;;60;;1;1;;108;175;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 7.148;7148;32;0
1715;3105;Komare doline;297;45.49690;13.88670;Kuk;498;;75;;1;1;;201;250;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 6.687;6687;34;1
1716;3106;Komare doline;297;45.49690;13.88670;Veliki Gradež;507;;90;;1;1;;210;275;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 4.200;4200;43;0
1716;3109;Krog;215;45.45480;13.92690;Veliki Gradež;507;;155;;1;1;;292;350;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 3.830;3830;38;0
1716;4288;Zazid;390;45.49940;13.93150;Veliki Gradež;507;;45;;1;1;;117;160;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 3.638;3638;23;0
1717;3108;Krog;215;45.45480;13.92690;Tri učke;499;;135;;1;0;;284;315;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 4.948;4948;32;1
1717;4293;Zazid;390;45.49940;13.93150;Tri učke;499;;90;;1;0;;109;175;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 4.217;4217;33;0
1717;3107;Komare doline;297;45.49690;13.88670;Tri učke;499;;110;;1;0;;202;300;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 3.736;3736;43;0
1718;3111;Krog;215;45.45480;13.92690;Sveti Kvirik;408;;75;;1;1;;193;225;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 7.256;7256;37;2
1718;3113;Komare doline;297;45.49510;13.88750;Sveti Kvirik;408;;80;;1;1;;111;150;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;Priporočena oprema (zima):;Ogledov: 4.596;4596;21;0
1719;3112;Sveti Kvirik;408;45.46380;13.90430;Orlovo gnezdo (Veli Badin);359;;60;;2;1;;;35;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;čelada;čelada;45947;46;18
1719;3114;Komare doline;297;45.49510;13.88750;Orlovo gnezdo (Veli Badin);359;;140;;2;1;;62;185;Slovenska Istra - Čičarija, Brkini in Kras 1:50.000;čelada;čelada;30875;66;16
1720;3118;Žiri;478;46.04260;14.10470;Loncmanova Sivka (Mrzli Vrh);987;;100;4.73;1;1;;509;540;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 33.873;33873;47;4
1720;3117;Ledinica;484;46.05520;14.09930;Loncmanova Sivka (Mrzli Vrh);987;;95;4.46;1;1;;503;525;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): dereze;dereze;11819;41;2
1720;5194;Ledinsko Razpotje;702;46.02810;14.04770;Loncmanova Sivka (Mrzli Vrh);987;;85;5.60;1;1;;285;340;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 6.424;6424;61;3
1720;5205;Žiri;487;46.04160;14.10410;Loncmanova Sivka (Mrzli Vrh);987;čez Vrsnik;160;12.19;1;1;;500;635;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 3.342;3342;112;0
1720;5210;Govejk;710;46.02510;14.07000;Loncmanova Sivka (Mrzli Vrh);987;;100;6.26;1;1;;277;350;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 3.036;3036;63;0
1720;6757;Sovodenj;593;46.08500;14.03860;Loncmanova Sivka (Mrzli Vrh);987;;120;6.43;1;1;;394;410;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 2.810;2810;54;0
1720;6760;Jazne (Lanišar);660;46.07320;14.02420;Loncmanova Sivka (Mrzli Vrh);987;;90;4.36;1;1;;327;345;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 1.880;1880;38;0
1722;3125;Spodnja Rečica;287;46.16390;15.18670;Tolsto;780;;75;2.46;1;1;;493;500;Posavsko hribovje - zahodni del 1:50.000;Priporočena oprema (zima): dereze;dereze;4647;34;1
1723;3134;Makekova Kočna;900;46.39310;14.50090;Visoki vrh nad Jezerskim;1459;;90;3.13;1;0;;559;559;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;10376;50;0
1723;3138;Makekova Kočna;900;46.39310;14.50090;Visoki vrh nad Jezerskim;1459;čez Javornik;135;4.14;1;0;;559;600;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5045;53;1
1724;3137;Makekova Kočna;900;46.39310;14.50090;Javornik nad Jezerskim;1399;;105;3.49;1;0;;499;515;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;6389;40;1
1725;3136;Makekova Kočna;900;46.39310;14.50090;Skubrov vrh;1276;;70;2.51;1;0;;376;376;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4347;31;0
1726;3135;Makekova Kočna;900;46.39310;14.50090;Turni;1240;;60;2.38;1;0;;340;340;Kamniške in Savinjske Alpe 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5384;29;0
1727;3843;Zgornje Jezersko;880;46.39520;14.49860;Roblekova planina;1284;;100;4.13;1;0;;404;450;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;19590;39;0
1727;3844;Planšarsko jezero;897;46.40390;14.51520;Roblekova planina;1284;;80;4.72;1;0;;387;387;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;15516;35;4
1727;3139;Jezerski vrh;1218;46.41880;14.52680;Roblekova planina;1284;;50;3.14;1;0;;66;125;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima):;Ogledov: 9.111;9111;23;1
1727;5957;Jezerska slatina;907;46.40690;14.51270;Roblekova planina;1284;;80;3.44;1;0;;377;420;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5470;43;0
1727;3555;Korte / Trögern;991;46.43720;14.48880;Roblekova planina;1284;;75;4.63;1;1;;293;315;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima):;Ogledov: 5.057;5057;22;0
1728;3147;Kapelška koča / Eisenkappler Hütte;1553;46.50190;14.51210;Kraguljše;1828;;45;;1;1;;275;275;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;3903;17;0
1728;6532;Podkanja vas / Wildenstein;511;46.53880;14.50900;Kraguljše;1828;;250;;1;1;;1317;1330;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;288;62;0
1729;6039;Rakitna (Rakiško jezero);789;45.88720;14.43210;Rakitna;789;Gozdna in arheološka učna pot Rimski zid - Rakitna;60;;1;1;;0;75;Ljubljana - okolica 1:50.000;Priporočena oprema (zima):;Ogledov: 14.910;14910;43;2
1729;3148;Zabočevo;400;45.90950;14.40080;Rakitna;789;;105;5.68;1;1;;389;425;Ljubljana - okolica 1:50.000;Priporočena oprema (zima):;Ogledov: 11.755;11755;39;1
1730;3154;Škofja Loka;348;46.16690;14.30900;Krancelj;453;;15;;1;1;;105;105;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 7.029;7029;10;1
1731;3155;Škofja Loka;348;46.16690;14.30900;Grad Divja Loka (Stari grad);502;;40;;1;1;;154;175;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima):;Ogledov: 10.886;10886;29;0
1731;8534;Škofja Loka;348;46.16690;14.30900;Grad Divja Loka (Stari grad);502;Pot treh gradov;90;;2;1;;154;154;Če si je nismo prenesli s spleta, lahko v škofjeloškem TIC dobimo zloženko o poti;Priporočena oprema (zima):;Avtor: jerque;2010;0;0
1740;3170;Rakitnica;490;45.68770;14.75730;Bela stena;1122;;130;6.36;1;1;;632;650;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 12.350;12350;38;0
1741;3171;Rakitnica;490;45.68770;14.75730;Rezinski vrh;1231;;160;7.33;1;1;;741;770;Priporočena oprema (poletje):;Priporočena oprema (zima): dereze;dereze;6287;49;0
1742;3169;Rakitnica;490;45.68770;14.75730;Turn;1254;;180;7.97;1;1;;764;825;Priporočena oprema (poletje):;Priporočena oprema (zima): dereze;dereze;9426;64;0
1743;3174;Lokve;946;46.01200;13.79220;Škol;1182;;40;1.60;1;1;;236;236;Goriška - izletniška karta 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;8260;26;1
1744;3175;Pliskovica;210;45.77050;13.78230;Volnik;546;;90;;1;1;;336;350;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: bojan79;20428;8;7
1745;3176;Vinska Gora;450;46.34850;15.17310;Gonžarjeva peč;575;plezalna pot;30;;2;1;D/E;125;125;Priporočena oprema (poletje): čelada, komplet za samovarovanje;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, dereze;78299;38;128
1745;3177;Vinska Gora;450;46.34850;15.17310;Gonžarjeva peč;575;lahka pot;30;;1;1;;125;125;Priporočena oprema (poletje):;Priporočena oprema (zima): dereze;dereze;8798;22;0
1746;3179;Vinska Gora;450;46.34850;15.17310;Radojč;937;lahka pot;90;;1;1;;487;487;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;13107;47;1
1746;3178;Vinska Gora;450;46.34850;15.17310;Radojč;937;plezalna pot;90;;2;1;;487;487;Priporočena oprema (poletje): čelada, komplet za samovarovanje;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;7291;63;0
1747;3181;Vinska Gora;450;46.34850;15.17310;Ramšakov vrh;970;lahka pot;120;;1;1;;520;570;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;12783;63;2
1747;3183;Dom Lovsko športnega društva Vinska Gora;650;46.35410;15.17580;Ramšakov vrh;970;;60;;1;1;;320;320;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;8125;26;0
1747;3182;Vinska Gora;450;46.34850;15.17310;Ramšakov vrh;970;mimo kmetije Vodošek;120;;1;1;;520;550;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;7293;63;0
1747;3180;Vinska Gora;450;46.34850;15.17310;Ramšakov vrh;970;plezalna pot;120;;2;1;;520;570;Priporočena oprema (poletje): čelada, komplet za samovarovanje;čelada, komplet za samovarovanje;čelada, komplet za samovarovanje, cepin, dereze;7052;79;0
1748;3184;Dom Lovsko športnega društva Vinska Gora;650;46.35410;15.17580;Temnjak;798;;25;;1;1;;148;150;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 3.934;3934;18;0
1749;3186;Prelska;395;46.33700;15.19900;Vinska gora;806;;80;;1;1;;411;450;Priporočena oprema (poletje):;Priporočena oprema (zima): cepin, dereze;cepin, dereze;6340;42;0
1749;3185;Dom Lovsko športnega društva Vinska Gora;650;46.35410;15.17580;Vinska gora;806;;40;;1;1;;156;180;Priporočena oprema (poletje):;Priporočena oprema (zima):;Ogledov: 5.480;5480;30;0
1752;3191;Boljunec / Bagnoli della Rosandra;50;45.61390;13.85860;Dolina reke Glinščice / Val Rosandra;320;;240;;1;1;;270;500;Priporočena oprema (poletje):;Priporočena oprema (zima):;Avtor: marah;76658;19;29
1753;3195;Renke;254;46.09300;14.95160;Ostrež;856;;90;;1;1;;602;602;Posavsko hribovje - zahodni del 1:50000;Priporočena oprema (zima): dereze;dereze;17683;22;19
1754;3194;Ribenski most;421;46.34450;14.12410;Tolsti vrh (Talež);883;;75;;1;0;;462;462;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;20209;39;0
1754;3196;Selski most;427;46.34590;14.10260;Tolsti vrh (Talež);883;;75;;1;0;;456;456;Karavanke - osrednji del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;9531;29;0
1755;3199;Kal;817;46.21510;13.94020;Rušni vrh;1786;;140;4.38;1;0;;969;969;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5084;47;0
1755;3815;Podbrdo;508;46.21320;13.97170;Rušni vrh;1786;;185;6.24;1;0;;1278;1278;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;3083;68;0
1755;3813;Kuk;430;46.19620;13.93610;Rušni vrh;1786;;200;7.59;1;0;;1356;1400;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;2838;71;0
1755;4015;Bohinjsko sedlo;1277;46.24090;14.01010;Rušni vrh;1786;;290;9.09;1;0;;509;1000;Škofjeloško in Cerkljansko hribovje 1:50.000;čelada;čelada, cepin, dereze;2309;72;0
1755;4021;Vrh Bače;1273;46.23810;13.98040;Rušni vrh;1786;;180;5.41;1;0;;513;715;Škofjeloško in Cerkljansko hribovje 1:50.000;čelada;čelada, cepin, dereze;2053;45;0
1755;4024;Petrovo Brdo;803;46.21570;13.99970;Rušni vrh;1786;;270;9.97;1;0;;983;1260;Škofjeloško in Cerkljansko hribovje 1:50.000;čelada;čelada, cepin, dereze;2052;99;0
1755;4028;Podbrdo;515;46.21510;13.97390;Rušni vrh;1786;čez Vrh Bače;270;10.29;1;0;;1271;1540;Škofjeloško in Cerkljansko hribovje 1:50.000;čelada;čelada, cepin, dereze;1871;95;0
1755;6559;Ravne;730;46.25860;13.95920;Rušni vrh;1786;mimo Orožnove koče;175;5.39;1;0;;1056;1095;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;877;51;0
1755;6562;Ravne;730;46.25860;13.95920;Rušni vrh;1786;čez planino za Črno goro;195;5.75;1;0;;1056;1085;Škofjeloško in Cerkljansko hribovje 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;631;57;0
1755;8483;Bohinjska Bistrica;530;46.27020;13.95680;Rušni vrh;1786;čez planino za Črno goro;230;7.39;1;0;;1256;1285;TNP 1:50.000;čelada;čelada, cepin, dereze;566;73;0
1756;3200;Volče;215;46.17120;13.70860;Mengore;453;;40;;1;0;;238;238;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima):;Ogledov: 14.677;14677;30;4
1756;3201;Preval Poljance;253;46.16420;13.72910;Mengore;453;strma pot;30;;1;0;;200;200;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima):;Ogledov: 7.407;7407;20;5
1757;3202;Tolmin;215;46.18670;13.72370;Kozlov rob;426;Učna pot;30;;1;1;;211;211;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;21228;27;1
1757;3203;Tolmin;230;46.19020;13.73050;Kozlov rob;426;Grajska pot;30;;1;0;;196;196;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;10529;20;1
1763;3209;Planinski dom pod Ježo;740;46.16360;13.66940;Ježa;949;;30;0.93;1;1;;209;209;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima):;Ogledov: 5.765;5765;16;0
1763;3205;Solarji;952;46.18030;13.66760;Ježa;949;;45;1.43;1;1;;;130;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4918;20;0
1764;3210;Planinski dom pod Ježo;740;46.16360;13.66940;Deveti konfin (kota 930);930;;55;1.61;1;1;;190;200;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;5259;28;3
1764;3206;Solarji;952;46.18030;13.66760;Deveti konfin (kota 930);930;čez Ježo;80;2.55;1;1;;;180;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4177;43;0
1765;3207;Solarji;952;46.18030;13.66760;Deveti konfin (kota 942);942;čez Ježo;70;2.39;1;1;;;180;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4719;37;0
1765;3211;Planinski dom pod Ježo;740;46.16360;13.66940;Deveti konfin (kota 942);942;;45;1.44;1;1;;202;205;Julijske Alpe - zahodni del 1:50.000;Priporočena oprema (zima): cepin, dereze;cepin, dereze;4496;22;0
